key_resp.keys,key_resp.rt,key_resp_3.keys,key_resp_3.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,slider.response,slider.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,trials_2.order,file_name,Initials*,session,date,expName,psychopyVersion,OS,frameRate,fbclid,key_resp_4.keys,key_resp_4.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,slider_3.response,slider_3.rt,slider_4.response,slider_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,images,key_resp_2.keys,key_resp_2.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials_3.order,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,trials_4.order,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_5.ran,trials_5.order,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_6.ran,trials_6.order
,,,,,,,,,,,,,,,,,,,99_28.png,ND,001,2020-02-11_09h43.20.364,trust_define_RK,3.2.3,Win32,60,IwAR3cVukipiLSTecGVlpXsC1UsM4rKJ6Y3SP6RXy0i9lirhr2FmzkNc8LQFY,,,-0.383333318,-0.33981484,1,0,0,,,3,0.211000204,,,,,,,99.png,,,,,,,,,,,,,,,,,,,,,1,0,28,27,1,27
,,,,,,,,,,,,,,,,,,,74_23.png,ND,001,2020-02-11_09h43.20.364,trust_define_RK,3.2.3,Win32,60,IwAR3cVukipiLSTecGVlpXsC1UsM4rKJ6Y3SP6RXy0i9lirhr2FmzkNc8LQFY,,,-0.481481469,-0.356481507,1,0,0,,,2,0.207000017,,,,,,,74.png,,,,,,,,,,,,,,,,,,,,,1,0,28,22,1,27
,,,,,,,,,,,,,,,,,,,3_11.png,ND,001,2020-02-11_09h43.20.364,trust_define_RK,3.2.3,Win32,60,IwAR3cVukipiLSTecGVlpXsC1UsM4rKJ6Y3SP6RXy0i9lirhr2FmzkNc8LQFY,,,-0.481481469,-0.356481507,1,0,0,,,2,0.2099998,,,,,,,3.png,,,,,,,,,,,,,,,,,,,,,1,0,28,10,1,27
,,,,,,,,,,,,,,,,,,,88_24.png,ND,001,2020-02-11_09h43.20.364,trust_define_RK,3.2.3,Win32,60,IwAR3cVukipiLSTecGVlpXsC1UsM4rKJ6Y3SP6RXy0i9lirhr2FmzkNc8LQFY,,,-0.10925918,-0.337037062,1,0,0,,,6,0.207999945,,,,,,,88.png,,,,,,,,,,,,,,,,,,,,,1,0,28,23,1,27
,,,,,,,,,,,,,,,,,,,93_26.png,ND,001,2020-02-11_09h43.20.364,trust_define_RK,3.2.3,Win32,60,IwAR3cVukipiLSTecGVlpXsC1UsM4rKJ6Y3SP6RXy0i9lirhr2FmzkNc8LQFY,,,-0.007407381,-0.346296378,1,0,0,,,7,0.205000162,,,,,,,93.png,,,,,,,,,,,,,,,,,,,,,1,0,28,25,1,27
,,,,,,,,,,,,,,,,,,,23_9.png,ND,001,2020-02-11_09h43.20.364,trust_define_RK,3.2.3,Win32,60,IwAR3cVukipiLSTecGVlpXsC1UsM4rKJ6Y3SP6RXy0i9lirhr2FmzkNc8LQFY,,,-0.274074056,-0.337037062,1,0,0,,,4,0.202000141,,,,,,,23.png,,,,,,,,,,,,,,,,,,,,,1,0,28,8,1,27
,,,,,,,,,,,,,,,,,,,16_5.png,ND,001,2020-02-11_09h43.20.364,trust_define_RK,3.2.3,Win32,60,IwAR3cVukipiLSTecGVlpXsC1UsM4rKJ6Y3SP6RXy0i9lirhr2FmzkNc8LQFY,,,-0.415740698,-0.34444447,1,0,0,,,3,0.203999996,,,,,,,16.png,,,,,,,,,,,,,,,,,,,,,1,0,28,4,1,27
,,,,,,,,,,,,,,,,,,,44_16.png,ND,001,2020-02-11_09h43.20.364,trust_define_RK,3.2.3,Win32,60,IwAR3cVukipiLSTecGVlpXsC1UsM4rKJ6Y3SP6RXy0i9lirhr2FmzkNc8LQFY,,,-0.310185168,-0.337963044,1,0,0,,,4,0.207999945,,,,,,,44.png,,,,,,,,,,,,,,,,,,,,,1,0,28,15,1,27
,,,,,,,,,,,,,,,,,,,65_20.png,ND,001,2020-02-11_09h43.20.364,trust_define_RK,3.2.3,Win32,60,IwAR3cVukipiLSTecGVlpXsC1UsM4rKJ6Y3SP6RXy0i9lirhr2FmzkNc8LQFY,,,-0.139814736,-0.335185267,1,0,0,,,6,0.207999945,,,,,,,65.png,,,,,,,,,,,,,,,,,,,,,1,0,28,19,1,27
,,,,,,,,,,,,,,,,,,,71_22.png,ND,001,2020-02-11_09h43.20.364,trust_define_RK,3.2.3,Win32,60,IwAR3cVukipiLSTecGVlpXsC1UsM4rKJ6Y3SP6RXy0i9lirhr2FmzkNc8LQFY,,,-0.116666644,-0.336111136,1,0,0,,,6,0.207999945,,,,,,,71.png,,,,,,,,,,,,,,,,,,,,,1,0,28,21,1,27
