key_resp.keys,key_resp.rt,key_resp_3.keys,key_resp_3.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,slider.response,slider.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,trials_2.order,file_name,Initials*,session,date,expName,psychopyVersion,OS,frameRate,fbclid,key_resp_4.keys,key_resp_4.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,slider_3.response,slider_3.rt,slider_4.response,slider_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,images,key_resp_2.keys,key_resp_2.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials_3.order,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,trials_4.order,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_5.ran,trials_5.order,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_6.ran,trials_6.order
,,,,,,,,,,,,,,,,,,,4_13.png,NS,001,2020-02-03_15h23.17.180,trust_define_RK,3.2.3,Win32,60,IwAR0d78Ht37uml6uXJY1Dlp0xQ2v6XzjKFalvcq6eGWZ25hgXaO3nA90FCeY,,,-0.173177083,-0.333333333,1,0,0,,,5,0.090000153,1,0,28,12,1,27,4.png,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1_1.png,NS,001,2020-02-03_15h23.17.180,trust_define_RK,3.2.3,Win32,60,IwAR0d78Ht37uml6uXJY1Dlp0xQ2v6XzjKFalvcq6eGWZ25hgXaO3nA90FCeY,,,0.010416667,-0.330729167,1,0,0,,,7,0.105999947,1,0,28,0,1,27,1.png,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,16_5.png,NS,001,2020-02-03_15h23.17.180,trust_define_RK,3.2.3,Win32,60,IwAR0d78Ht37uml6uXJY1Dlp0xQ2v6XzjKFalvcq6eGWZ25hgXaO3nA90FCeY,,,0.09375,-0.34765625,1,0,0,,,8,0.090000153,1,0,28,4,1,27,16.png,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,89_25.png,NS,001,2020-02-03_15h23.17.180,trust_define_RK,3.2.3,Win32,60,IwAR0d78Ht37uml6uXJY1Dlp0xQ2v6XzjKFalvcq6eGWZ25hgXaO3nA90FCeY,,,-0.088541667,-0.319010417,1,0,0,,,6,0.101999998,1,0,28,24,1,27,89.png,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,65_20.png,NS,001,2020-02-03_15h23.17.180,trust_define_RK,3.2.3,Win32,60,IwAR0d78Ht37uml6uXJY1Dlp0xQ2v6XzjKFalvcq6eGWZ25hgXaO3nA90FCeY,,,-0.036458333,-0.35546875,1,0,0,,,7,0.121000051,1,0,28,19,1,27,65.png,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,43_15.png,NS,001,2020-02-03_15h23.17.180,trust_define_RK,3.2.3,Win32,60,IwAR0d78Ht37uml6uXJY1Dlp0xQ2v6XzjKFalvcq6eGWZ25hgXaO3nA90FCeY,,,0.01953125,-0.348958333,1,0,0,,,7,0.146000147,1,0,28,14,1,27,43.png,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,99_28.png,NS,001,2020-02-03_15h23.17.180,trust_define_RK,3.2.3,Win32,60,IwAR0d78Ht37uml6uXJY1Dlp0xQ2v6XzjKFalvcq6eGWZ25hgXaO3nA90FCeY,,,0.109375,-0.337239583,1,0,0,,,8,0.054999828,1,0,28,27,1,27,99.png,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2_6.png,NS,001,2020-02-03_15h23.17.180,trust_define_RK,3.2.3,Win32,60,IwAR0d78Ht37uml6uXJY1Dlp0xQ2v6XzjKFalvcq6eGWZ25hgXaO3nA90FCeY,,,0.002604167,-0.350260417,1,0,0,,,7,0.069000006,1,0,28,5,1,27,2.png,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,21_8.png,NS,001,2020-02-03_15h23.17.180,trust_define_RK,3.2.3,Win32,60,IwAR0d78Ht37uml6uXJY1Dlp0xQ2v6XzjKFalvcq6eGWZ25hgXaO3nA90FCeY,,,0.381510417,-0.346354167,1,0,0,,,11,0.10800004,1,0,28,7,1,27,21.png,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,93_26.png,NS,001,2020-02-03_15h23.17.180,trust_define_RK,3.2.3,Win32,60,IwAR0d78Ht37uml6uXJY1Dlp0xQ2v6XzjKFalvcq6eGWZ25hgXaO3nA90FCeY,,,0.083333333,-0.3359375,1,0,0,,,8,0.065000057,1,0,28,25,1,27,93.png,,,,,,,,,,,,,,,,,,,,,,,,,,
